id,LeftFormulaID,RightFormulaID,RelationType,Weight,LeftFormulaName,RightFormulaName,RelationTypeName,Description
3399,13469,36698,1,NULL,水萍散,灵草丹,等同,药物组成等同
3400,13469,12441,1,NULL,水萍散,十金散,等同,药物组成等同
3401,13469,13524,1,NULL,水萍散,水圣散,等同,药物组成等同
3402,13470,28199,2,NULL,水眼药,扫云开光散,加减, +血竭(21517)
3403,13472,7818,3,NULL,水眼药,三霜丸,包含, +生姜(20689)
3404,13472,28284,3,NULL,水眼药,收涩异效散,包含, +干姜(20471)
3405,13474,27797,3,NULL,水浸丹,朱砂丸,包含, +面粉(26323)
3406,13474,26882,3,NULL,水浸丹,坠气丸,包含, +寒食面(26314)
3407,13474,4681,3,NULL,水浸丹,化毒散,包含, +雄黄(17944)
3408,13474,11915,3,NULL,水浸丹,三仙膏,包含, +麻油(24989)
3409,13474,40608,3,NULL,水浸丹,败毒膏,包含, +麻油(24989)
3410,13474,4786,3,NULL,水浸丹,化滞丸,包含, +蜂蜡(24130)
3411,13474,18329,3,NULL,水浸丹,立效丸,包含, +草乌头(17922)
3412,13474,31259,1,NULL,水浸丹,妙应丸,等同,药物组成等同
3413,13474,38685,3,NULL,水浸丹,知命丹,包含, +草乌头(17922)
3414,13474,40543,1,NULL,水浸丹,败毒丸,等同,药物组成等同
3415,13475,17461,1,NULL,水梅丸,白梅丸,等同,药物组成等同
3416,13475,27349,1,NULL,水梅丸,如圣散,等同,药物组成等同
3417,13475,18577,1,NULL,水梅丸,白僵蚕散,等同,药物组成等同
3418,13475,17122,1,NULL,水梅丸,白僵蚕散,等同,药物组成等同
3419,13475,41050,1,NULL,水梅丸,金灵散,等同,药物组成等同
3420,13476,13747,1,NULL,水沉膏,水澄膏,等同,药物组成等同
3421,13476,22222,1,NULL,水沉膏,白及丸,等同,药物组成等同
3422,13476,34058,1,NULL,水沉膏,白及散,等同,药物组成等同
3423,13476,39133,1,NULL,水沉膏,肺痿独圣散,等同,药物组成等同
3424,13476,34059,1,NULL,水沉膏,白及散,等同,药物组成等同
3425,13476,34061,1,NULL,水沉膏,白及散,等同,药物组成等同
3426,13476,34063,1,NULL,水沉膏,白及散,等同,药物组成等同
3427,13476,25825,1,NULL,水沉膏,围药,等同,药物组成等同
3428,13477,37259,1,NULL,水调膏,竹沥粥,等同,药物组成等同
3429,13478,31010,1,NULL,水调膏,杏仁膏,等同,药物组成等同
3430,13481,40201,3,NULL,水调膏,如神散,包含, +草乌头(17922)
3431,13481,8050,3,NULL,水调膏,千金丸,包含, +半夏(20691)
3432,13481,36088,3,NULL,水调膏,夺命散,包含, +朴消(17709)
3433,13481,18610,3,NULL,水调膏,白附丸,包含, +白附子(21490)
3434,13484,38342,1,NULL,水调散,炒栀散,等同,药物组成等同
3435,13484,19637,1,NULL,水调散,立效散,等同,药物组成等同
3436,13484,70165,1,NULL,水调散,越桃散,等同,药物组成等同
3437,13484,1416,1,NULL,水调散,山栀丸,等同,药物组成等同
3438,13484,1428,1,NULL,水调散,山栀子膏,等同,药物组成等同
3439,13484,1426,1,NULL,水调散,山栀子散,等同,药物组成等同
3440,13484,1438,1,NULL,水调散,山栀散,等同,药物组成等同
3441,13484,1437,1,NULL,水调散,山栀散,等同,药物组成等同
3442,13484,1425,1,NULL,水调散,山栀子散,等同,药物组成等同
3443,13484,3708,1,NULL,水调散,仓卒散,等同,药物组成等同
3444,13485,16113,3,NULL,水粉膏,丹粉散,包含, +白矾(17746)
3445,13485,4579,3,NULL,水粉膏,化虫散,包含, +铅灰(17726)
3446,13485,7124,3,NULL,水粉膏,三仙膏,包含, +麻油(24989)
3447,13485,41459,3,NULL,水粉膏,青天膏,包含, +铜绿(17801)
3448,13485,1173,3,NULL,水粉膏,小真珠散,包含, +白蔹(23032)
3449,13486,22721,1,NULL,水积丸,甘遂散,等同,药物组成等同
3450,13486,22986,1,NULL,水积丸,甘遂散,等同,药物组成等同
3451,13486,25482,1,NULL,水积丸,别脾散,等同,药物组成等同
3452,13490,13491,1,NULL,水仙膏,水仙膏,等同,药物组成等同
3453,13491,13490,1,NULL,水仙膏,水仙膏,等同,药物组成等同
3454,43288,11223,3,NULL,厚朴汤,人参饮,包含," +炙甘草(24521),麦门冬(21660)"
3455,43289,11084,3,NULL,厚朴汤,人参汤,包含," +炙甘草(24521),人参(19972)"
3456,13494,3039,1,NULL,水仙散,五谷丹,等同,药物组成等同
3457,13495,41748,1,NULL,水仙散,青金散,等同,药物组成等同
3458,13497,13496,3,NULL,水仙丹,水仙丹,包含, +白蔹(23032)
3459,13499,13123,1,NULL,水玉汤,半夏散,等同,药物组成等同
3460,13499,13128,1,NULL,水玉汤,半夏散,等同,药物组成等同
3461,13499,5706,1,NULL,水玉汤,玉液汤,等同,药物组成等同
3462,13499,25047,1,NULL,水玉汤,半夏丸,等同,药物组成等同
3463,13499,25012,1,NULL,水玉汤,半夏丸,等同,药物组成等同
3464,13499,13204,1,NULL,水玉汤,半夏丸,等同,药物组成等同
3465,13499,37869,1,NULL,水玉汤,法制红半夏,等同,药物组成等同
3466,13499,37866,1,NULL,水玉汤,法制白半夏,等同,药物组成等同
3467,13499,25056,1,NULL,水玉汤,半夏丸,等同,药物组成等同
3468,13499,856,1,NULL,水玉汤,小半夏丸,等同,药物组成等同
3469,13499,37860,1,NULL,水玉汤,法制半夏,等同,药物组成等同
3470,13499,25023,1,NULL,水玉汤,半夏丸,等同,药物组成等同
3471,13499,13054,1,NULL,水玉汤,半夏散,等同,药物组成等同
3472,13499,6938,1,NULL,水玉汤,半夏酒,等同,药物组成等同
3473,13499,25051,1,NULL,水玉汤,半夏丸,等同,药物组成等同
3474,13499,13129,1,NULL,水玉汤,半夏散,等同,药物组成等同
3475,13499,6951,1,NULL,水玉汤,半夏散,等同,药物组成等同
3476,13499,13327,1,NULL,水玉汤,半夏丸,等同,药物组成等同
3477,13499,13205,1,NULL,水玉汤,半夏丸,等同,药物组成等同
3478,13499,6952,1,NULL,水玉汤,半夏酒,等同,药物组成等同
3479,13499,23096,1,NULL,水玉汤,生半夏汤,等同,药物组成等同
3480,13499,5500,1,NULL,水玉汤,半夏汤,等同,药物组成等同
3481,13499,13194,1,NULL,水玉汤,半夏曲,等同,药物组成等同
3482,13499,26996,1,NULL,水玉汤,守田膏,等同,药物组成等同
3483,13499,25045,1,NULL,水玉汤,半夏丸,等同,药物组成等同
3484,13499,43156,1,NULL,水玉汤,南岳紫虚魏元君起死回生散,等同,药物组成等同
3485,13499,26934,1,NULL,水玉汤,利痰丸,等同,药物组成等同
3486,13499,45635,1,NULL,水玉汤,鸡清丸,等同,药物组成等同
3487,13500,25733,3,NULL,水火散,阴阳散,包含, +蒲黄(21161)
3488,13500,15451,3,NULL,水火散,干姜散,包含, +桂枝(18168)
3489,13500,51301,3,NULL,水火散,茯苓散,包含, +茯苓(19158)
3490,13500,15795,3,NULL,水火散,马蔺散,包含, +马蔺子(21394)
3491,13500,37958,3,NULL,水火散,泻心散,包含, +制草乌(24938)
3492,13500,25516,1,NULL,水火散,阴阳散,等同,药物组成等同
3493,13501,14005,1,NULL,水瓜散,丝瓜散,等同,药物组成等同
3494,13501,14001,1,NULL,水瓜散,丝瓜散,等同,药物组成等同
3495,13501,14010,1,NULL,水瓜散,丝瓜汤,等同,药物组成等同
3496,13501,10289,1,NULL,水瓜散,二瓜散,等同,药物组成等同
3497,13501,4826,1,NULL,水瓜散,化痰丸,等同,药物组成等同
3498,13503,51301,3,NULL,水火既济丸,茯苓散,包含, +干姜(20471)
3499,13503,50211,3,NULL,水火既济丸,神验黄连丸,包含, +阿胶(20821)
3500,13503,51008,1,NULL,水火既济丸,茯苓丸,等同,药物组成等同
3501,13503,51006,3,NULL,水火既济丸,茯苓丸,包含, +阿胶(20821)
3502,13503,963,3,NULL,水火既济丸,小阿胶丸,包含, +阿胶(20821)
3503,13503,38561,1,NULL,水火既济丸,苓连汤,等同,药物组成等同
3504,50715,27317,1,NULL,胜烟筒,如圣膏,等同,药物组成等同
3505,50715,7142,1,NULL,胜烟筒,三妙膏,等同,药物组成等同
3506,50719,40981,3,NULL,胜雪散,金白散,包含, +轻粉(17577)
3507,50720,18770,3,NULL,胜雪膏,冰硼散,包含, +硼砂(17715)
3508,50727,45563,1,NULL,胜湿汤,羌活胜湿汤,等同,药物组成等同
3509,50728,10139,1,NULL,胜湿饼子,二气汤,等同,药物组成等同
3510,50730,36635,1,NULL,胡木星饮子,至圣木星饮,等同,药物组成等同
3511,50730,38703,3,NULL,胡木星饮子,矾朱散,包含, +白矾(17746)
3512,50730,43654,3,NULL,胡木星饮子,辰砂丸,包含, +白矾(17746)
3513,50730,40783,3,NULL,胡木星饮子,郁金丸,包含, +白矾(17746)
3514,50732,25792,1,NULL,胡氏牡丹散,牡丹皮散,等同,药物组成等同
3515,50733,12580,1,NULL,胡氏孤凤散,万应白玉丸,等同,药物组成等同
3516,50733,51348,1,NULL,胡氏孤凤散,孤凤散,等同,药物组成等同
3517,50733,28630,1,NULL,胡氏孤凤散,羽泽散,等同,药物组成等同
3518,50733,28573,1,NULL,胡氏孤凤散,羽泽散,等同,药物组成等同
3519,50733,18424,1,NULL,胡氏孤凤散,白虎丹,等同,药物组成等同
3520,50733,38713,1,NULL,胡氏孤凤散,矾石丸,等同,药物组成等同
3521,50733,31335,1,NULL,胡氏孤凤散,帐头散,等同,药物组成等同
3522,50733,28634,1,NULL,胡氏孤凤散,羽泽散,等同,药物组成等同
3523,50733,28643,1,NULL,胡氏孤凤散,羽泽散,等同,药物组成等同
3524,50733,38734,1,NULL,胡氏孤凤散,矾石散,等同,药物组成等同
3525,50733,38712,1,NULL,胡氏孤凤散,矾石丸,等同,药物组成等同
3526,50733,28626,1,NULL,胡氏孤凤散,羽泽散,等同,药物组成等同
3527,50733,28604,1,NULL,胡氏孤凤散,羽白散,等同,药物组成等同
3528,50733,1960,1,NULL,胡氏孤凤散,乌龙胆,等同,药物组成等同
3529,50733,10304,1,NULL,胡氏孤凤散,二白丸,等同,药物组成等同
3530,50733,38742,1,NULL,胡氏孤凤散,矾石散,等同,药物组成等同
3531,50733,37639,1,NULL,胡氏孤凤散,枣矾丸,等同,药物组成等同
3532,50733,18301,1,NULL,胡氏孤凤散,白矾散,等同,药物组成等同
3533,50733,17387,1,NULL,胡氏孤凤散,白雪丹,等同,药物组成等同
3534,50733,28648,1,NULL,胡氏孤凤散,羽泽散,等同,药物组成等同
3535,50733,17924,1,NULL,胡氏孤凤散,白龙丹,等同,药物组成等同
3536,50733,1356,1,NULL,胡氏孤凤散,小箸头散,等同,药物组成等同
3537,50733,38739,1,NULL,胡氏孤凤散,矾石散,等同,药物组成等同
3538,50733,38721,1,NULL,胡氏孤凤散,矾石汤,等同,药物组成等同
3539,50733,28635,1,NULL,胡氏孤凤散,羽泽散,等同,药物组成等同
3540,50733,28638,1,NULL,胡氏孤凤散,羽泽散,等同,药物组成等同
3541,50733,42738,1,NULL,胡氏孤凤散,变白散,等同,药物组成等同
3542,50733,22551,1,NULL,胡氏孤凤散,玉锁匙,等同,药物组成等同
3543,50733,8085,1,NULL,胡氏孤凤散,千金化毒丸,等同,药物组成等同
3544,50733,38732,1,NULL,胡氏孤凤散,矾石散,等同,药物组成等同
3545,50733,38744,1,NULL,胡氏孤凤散,矾石散,等同,药物组成等同
3546,50733,30885,1,NULL,胡氏孤凤散,吹乳奇方,等同,药物组成等同
3547,50733,50283,1,NULL,胡氏孤凤散,神散元珍丹,等同,药物组成等同
3548,50733,21020,1,NULL,胡氏孤凤散,巴石丸,等同,药物组成等同
3549,32254,28189,2,NULL,玄参丸,扫毒丸,加减, +刺蒺藜(22546)
3550,32255,32367,1,NULL,玄明粉散,玄明粉散,等同,药物组成等同
3551,32255,3725,1,NULL,玄明粉散,元明醋,等同,药物组成等同
3552,32258,35353,3,NULL,玄参升麻汤,参麻汤,包含," +犀角(25301),大青叶(23011)"
3553,32258,32261,3,NULL,玄参升麻汤,玄参升麻汤,包含," +葛根(23118),白芍(23598)"
3554,32258,32183,3,NULL,玄参升麻汤,玄参散,包含," +炒大黄(25302),犀角(25301)"
3555,32258,32181,3,NULL,玄参升麻汤,玄参散,包含," +炒大黄(25302),射干(21701)"
3556,32260,4779,3,NULL,玄参升麻汤,化斑解毒汤,包含," +牛蒡子(20057),淡竹叶(17204)"
3557,50738,39144,1,NULL,胡芦巴丸,肾气方,等同,药物组成等同
3558,50742,22555,3,NULL,胡芦巴丸,玉锁丹,包含, +吴茱萸(23109)
3559,13511,26721,1,NULL,宁心丸,安神丸,等同,药物组成等同
3560,13517,51667,1,NULL,水沃雪丹,定痛散,等同,药物组成等同
3561,13517,18484,1,NULL,水沃雪丹,回阳散,等同,药物组成等同
3562,13517,51540,1,NULL,水沃雪丹,定胃散,等同,药物组成等同
3563,13517,5475,1,NULL,水沃雪丹,生附散,等同,药物组成等同
3564,13517,10592,1,NULL,水沃雪丹,二香饮子,等同,药物组成等同
3565,13517,30318,1,NULL,水沃雪丹,附子散,等同,药物组成等同
3566,13517,17371,1,NULL,水沃雪丹,白散子,等同,药物组成等同
3567,13517,51979,1,NULL,水沃雪丹,抽薪散,等同,药物组成等同
3568,13521,31292,1,NULL,水杨汤,忍冬丸,等同,药物组成等同
3569,13521,26123,1,NULL,水杨汤,忍冬煎,等同,药物组成等同
3570,50766,7248,3,NULL,胡连丸,三圣散,包含, +鳖甲(21317)
3571,50770,4878,1,NULL,胡连追毒丸,化管丸,等同,药物组成等同
3572,50774,50788,1,NULL,胡桃丸,胡桃散,等同,药物组成等同
3573,50777,7273,3,NULL,胡桃汤,三生丸,包含, +杏仁(18206)
3574,50777,50783,3,NULL,胡桃汤,胡桃散,包含, +人参(19972)
3575,50777,41547,3,NULL,胡桃汤,青娥丸,包含, +黑芝麻拌炒补骨脂(24822)
3576,50778,41552,1,NULL,胡桃汤,青娥丸,等同,药物组成等同
3577,50778,6143,3,NULL,胡桃汤,四倍丸,包含, +甘草(22566)
3578,50778,41550,3,NULL,胡桃汤,青娥丸,包含," +八角茴香(19002),熟地黄(16760)"
3579,50778,41917,3,NULL,胡桃汤,青蛾丸,包含," +八角茴香(19002),巴戟天(19815)"
3580,50778,50775,3,NULL,胡桃汤,胡桃丸,包含, +萆薢(21295)
3581,50778,41551,3,NULL,胡桃汤,青娥丸,包含, +大蒜(21469)
3582,50778,29770,3,NULL,胡桃汤,补骨脂丸,包含, +绵萆薢(21833)
3583,50781,37597,1,NULL,胡桃酒,果霜子方,等同,药物组成等同
3584,50781,50789,1,NULL,胡桃酒,胡桃粥,等同,药物组成等同
3585,50781,50790,1,NULL,胡桃酒,胡桃膏,等同,药物组成等同
3586,50781,21340,1,NULL,胡桃酒,斗门散,等同,药物组成等同
3587,50783,45535,3,NULL,胡桃散,应梦散,包含, +大枣(22994)
3588,50788,50774,1,NULL,胡桃散,胡桃丸,等同,药物组成等同
3589,50789,37597,1,NULL,胡桃粥,果霜子方,等同,药物组成等同
3590,50789,50790,1,NULL,胡桃粥,胡桃膏,等同,药物组成等同
3591,50789,50781,1,NULL,胡桃粥,胡桃酒,等同,药物组成等同
3592,50789,21340,1,NULL,胡桃粥,斗门散,等同,药物组成等同
3593,50790,37597,1,NULL,胡桃膏,果霜子方,等同,药物组成等同
3594,50790,50789,1,NULL,胡桃膏,胡桃粥,等同,药物组成等同
3595,50790,50781,1,NULL,胡桃膏,胡桃酒,等同,药物组成等同
3596,50790,21340,1,NULL,胡桃膏,斗门散,等同,药物组成等同
3597,50799,36177,1,NULL,胡桐泪散,地黄膏,等同,药物组成等同
3598,50802,50801,3,NULL,胡桐律散,胡桐律散,包含," +麝香(21328),升麻(18153)"
3599,50803,30349,1,NULL,胡粉丸,鸡子饼,等同,药物组成等同
3600,50809,10670,3,NULL,胡粉丸,二黄散,包含," +密陀僧(17805),轻粉(17577)"
3601,50812,50806,3,NULL,胡粉牛黄丸,胡粉丸,包含, +猪胆(21046)
3602,50815,51442,1,NULL,胡粉散,松脂散,等同,药物组成等同
3603,50816,50920,3,NULL,胡粉散,胡黄连散,包含, +白矾(17746)
3604,50817,17705,3,NULL,胡粉散,石连光明散,包含, +煅炉甘石(25055)
3605,50817,50809,3,NULL,胡粉散,胡粉丸,包含, +雌黄(17912)
3606,50818,50812,3,NULL,胡粉散,胡粉牛黄丸,包含, +麝香(21328)
3607,50819,50814,2,NULL,胡粉散,胡粉涂敷方,加减, +山茱萸(20111)
3608,50819,50833,2,NULL,胡粉散,胡粉散,加减, +吴茱萸(23109)
3609,50823,17090,3,NULL,胡粉散,白蔹膏,包含, +白蔹(23032)
3610,50823,41031,3,NULL,胡粉散,金两黄散,包含, +煅龙骨(25236)
3611,50823,50771,3,NULL,胡粉散,胡连散,包含, +五倍子(22991)
3612,50823,14139,3,NULL,胡粉散,水银膏,包含, +水银(17865)
3613,50823,50824,3,NULL,胡粉散,胡粉散,包含, +黄柏(23042)
3614,50823,41142,3,NULL,胡粉散,金黄散,包含, +龙骨(17749)
3615,43293,43791,1,NULL,苍术黄柏丸,苍龟丸,等同,药物组成等同
3616,43295,42837,3,NULL,苍朴二陈汤,养胃汤,包含," +槟榔(21163),藿香(16815),人参(19972),草果(20764)"
3617,43300,43844,3,NULL,苍白甘草汤,苍芍丸,包含," +香附(20955),黄芩(17217)"
3618,43300,36997,3,NULL,苍白甘草汤,芍药香附丸,包含," +香附(20955),黄芩(17217)"
3619,13523,17508,1,NULL,水芝丸,石莲散,等同,药物组成等同
3620,13524,13469,1,NULL,水圣散,水萍散,等同,药物组成等同
3621,13524,36698,1,NULL,水圣散,灵草丹,等同,药物组成等同
3622,13524,12441,1,NULL,水圣散,十金散,等同,药物组成等同
3623,13525,13762,1,NULL,水红花饮,水蓼酒,等同,药物组成等同
3624,13526,13466,3,NULL,水火丸,水银丸,包含, +水银(17865)
3625,13526,45543,1,NULL,水火丸,坎离丸,等同,药物组成等同
3626,13530,20167,1,NULL,水龙膏,壬癸散,等同,药物组成等同
3627,13535,17516,3,NULL,水石散,石脂膏,包含, +大黄(19587)
3628,13537,25306,1,NULL,水红花膏,克坚酒,等同,药物组成等同
3629,43306,43308,1,NULL,苍术膏,苍术膏,等同,药物组成等同
3630,43306,43357,1,NULL,苍术膏,苍术丸,等同,药物组成等同
3631,43306,10074,1,NULL,苍术膏,九蒸苍术散,等同,药物组成等同
3632,43306,30452,1,NULL,苍术膏,苍术酒,等同,药物组成等同
3633,43306,43341,1,NULL,苍术膏,苍术丸,等同,药物组成等同
3634,43306,45701,1,NULL,苍术膏,灵芝丸,等同,药物组成等同
3635,43306,43335,1,NULL,苍术膏,苍术丸,等同,药物组成等同
3636,43306,43309,1,NULL,苍术膏,苍术膏,等同,药物组成等同
3637,43306,43310,1,NULL,苍术膏,苍术膏,等同,药物组成等同
3638,43306,30444,1,NULL,苍术膏,苍术散,等同,药物组成等同
3639,43306,3839,1,NULL,苍术膏,六制苍术散,等同,药物组成等同
3640,43306,15897,1,NULL,苍术膏,中金丸,等同,药物组成等同
3641,43306,8558,1,NULL,苍术膏,大苍散,等同,药物组成等同
3642,43306,51938,1,NULL,苍术膏,抵圣散,等同,药物组成等同
3643,43306,43368,1,NULL,苍术膏,苍术汤,等同,药物组成等同
3644,43306,43319,1,NULL,苍术膏,苍术丸,等同,药物组成等同
3645,43306,14201,1,NULL,苍术膏,仙术丸,等同,药物组成等同
3646,43306,16699,1,NULL,苍术膏,世传苍术散,等同,药物组成等同
3647,43306,43317,1,NULL,苍术膏,苍术散,等同,药物组成等同
3648,43307,12397,1,NULL,苍术附子汤,十味苍柏散,等同,药物组成等同
3649,43308,43357,1,NULL,苍术膏,苍术丸,等同,药物组成等同
3650,43308,10074,1,NULL,苍术膏,九蒸苍术散,等同,药物组成等同
3651,43308,30452,1,NULL,苍术膏,苍术酒,等同,药物组成等同
3652,43308,43341,1,NULL,苍术膏,苍术丸,等同,药物组成等同
3653,43308,45701,1,NULL,苍术膏,灵芝丸,等同,药物组成等同
3654,43308,43335,1,NULL,苍术膏,苍术丸,等同,药物组成等同
3655,43308,43309,1,NULL,苍术膏,苍术膏,等同,药物组成等同
3656,43308,43310,1,NULL,苍术膏,苍术膏,等同,药物组成等同
3657,43308,30444,1,NULL,苍术膏,苍术散,等同,药物组成等同
3658,43308,3839,1,NULL,苍术膏,六制苍术散,等同,药物组成等同
3659,43308,15897,1,NULL,苍术膏,中金丸,等同,药物组成等同
3660,43308,8558,1,NULL,苍术膏,大苍散,等同,药物组成等同
3661,43308,51938,1,NULL,苍术膏,抵圣散,等同,药物组成等同
3662,43308,43368,1,NULL,苍术膏,苍术汤,等同,药物组成等同
3663,43308,43306,1,NULL,苍术膏,苍术膏,等同,药物组成等同
3664,43308,43319,1,NULL,苍术膏,苍术丸,等同,药物组成等同
3665,43308,14201,1,NULL,苍术膏,仙术丸,等同,药物组成等同
3666,43308,16699,1,NULL,苍术膏,世传苍术散,等同,药物组成等同
3667,43308,43317,1,NULL,苍术膏,苍术散,等同,药物组成等同
3668,43309,43308,1,NULL,苍术膏,苍术膏,等同,药物组成等同
3669,43309,43357,1,NULL,苍术膏,苍术丸,等同,药物组成等同
3670,43309,10074,1,NULL,苍术膏,九蒸苍术散,等同,药物组成等同
3671,43309,30452,1,NULL,苍术膏,苍术酒,等同,药物组成等同
3672,43309,43341,1,NULL,苍术膏,苍术丸,等同,药物组成等同
3673,43309,45701,1,NULL,苍术膏,灵芝丸,等同,药物组成等同
3674,43309,43335,1,NULL,苍术膏,苍术丸,等同,药物组成等同
3675,43309,43310,1,NULL,苍术膏,苍术膏,等同,药物组成等同
3676,43309,30444,1,NULL,苍术膏,苍术散,等同,药物组成等同
3677,43309,3839,1,NULL,苍术膏,六制苍术散,等同,药物组成等同
3678,43309,15897,1,NULL,苍术膏,中金丸,等同,药物组成等同
3679,43309,8558,1,NULL,苍术膏,大苍散,等同,药物组成等同
3680,43309,51938,1,NULL,苍术膏,抵圣散,等同,药物组成等同
3681,43309,43368,1,NULL,苍术膏,苍术汤,等同,药物组成等同
3682,43309,43306,1,NULL,苍术膏,苍术膏,等同,药物组成等同
3683,43309,43319,1,NULL,苍术膏,苍术丸,等同,药物组成等同
3684,43309,14201,1,NULL,苍术膏,仙术丸,等同,药物组成等同
3685,43309,16699,1,NULL,苍术膏,世传苍术散,等同,药物组成等同
3686,43309,43317,1,NULL,苍术膏,苍术散,等同,药物组成等同
3687,43310,43308,1,NULL,苍术膏,苍术膏,等同,药物组成等同
3688,43310,43357,1,NULL,苍术膏,苍术丸,等同,药物组成等同
3689,43310,10074,1,NULL,苍术膏,九蒸苍术散,等同,药物组成等同
3690,43310,30452,1,NULL,苍术膏,苍术酒,等同,药物组成等同
3691,43310,43341,1,NULL,苍术膏,苍术丸,等同,药物组成等同
3692,43310,45701,1,NULL,苍术膏,灵芝丸,等同,药物组成等同
3693,43310,43335,1,NULL,苍术膏,苍术丸,等同,药物组成等同
3694,43310,43309,1,NULL,苍术膏,苍术膏,等同,药物组成等同
3695,43310,30444,1,NULL,苍术膏,苍术散,等同,药物组成等同
3696,43310,3839,1,NULL,苍术膏,六制苍术散,等同,药物组成等同
3697,43310,15897,1,NULL,苍术膏,中金丸,等同,药物组成等同
3698,43310,8558,1,NULL,苍术膏,大苍散,等同,药物组成等同
3699,43310,51938,1,NULL,苍术膏,抵圣散,等同,药物组成等同
3700,43310,43368,1,NULL,苍术膏,苍术汤,等同,药物组成等同
3701,43310,43306,1,NULL,苍术膏,苍术膏,等同,药物组成等同
3702,43310,43319,1,NULL,苍术膏,苍术丸,等同,药物组成等同
3703,43310,14201,1,NULL,苍术膏,仙术丸,等同,药物组成等同
3704,43310,16699,1,NULL,苍术膏,世传苍术散,等同,药物组成等同
3705,43310,43317,1,NULL,苍术膏,苍术散,等同,药物组成等同
3706,13540,22202,3,NULL,贝母散,白术丸,包含," +细辛(23048),诃黎勒皮(25298),白术(20189)"
3707,13542,17902,1,NULL,贝母散,白灵丹,等同,药物组成等同
3708,13542,13615,1,NULL,贝母散,贝母团,等同,药物组成等同
3709,13542,4276,1,NULL,贝母散,内造伏虎丹,等同,药物组成等同
3710,13542,14157,1,NULL,贝母散,贝母散,等同,药物组成等同
3711,43317,43308,1,NULL,苍术散,苍术膏,等同,药物组成等同
3712,43317,43357,1,NULL,苍术散,苍术丸,等同,药物组成等同
3713,43317,10074,1,NULL,苍术散,九蒸苍术散,等同,药物组成等同
3714,43317,30452,1,NULL,苍术散,苍术酒,等同,药物组成等同
3715,43317,43341,1,NULL,苍术散,苍术丸,等同,药物组成等同
3716,43317,45701,1,NULL,苍术散,灵芝丸,等同,药物组成等同
3717,43317,43335,1,NULL,苍术散,苍术丸,等同,药物组成等同
3718,43317,43309,1,NULL,苍术散,苍术膏,等同,药物组成等同
3719,43317,43310,1,NULL,苍术散,苍术膏,等同,药物组成等同
3720,43317,30444,1,NULL,苍术散,苍术散,等同,药物组成等同
3721,43317,3839,1,NULL,苍术散,六制苍术散,等同,药物组成等同
3722,43317,15897,1,NULL,苍术散,中金丸,等同,药物组成等同
3723,43317,8558,1,NULL,苍术散,大苍散,等同,药物组成等同
3724,43317,51938,1,NULL,苍术散,抵圣散,等同,药物组成等同
3725,43317,43368,1,NULL,苍术散,苍术汤,等同,药物组成等同
3726,43317,43306,1,NULL,苍术散,苍术膏,等同,药物组成等同
3727,43317,43319,1,NULL,苍术散,苍术丸,等同,药物组成等同
3728,43317,14201,1,NULL,苍术散,仙术丸,等同,药物组成等同
3729,43317,16699,1,NULL,苍术散,世传苍术散,等同,药物组成等同
3730,43319,43308,1,NULL,苍术丸,苍术膏,等同,药物组成等同
3731,43319,43357,1,NULL,苍术丸,苍术丸,等同,药物组成等同
3732,43319,10074,1,NULL,苍术丸,九蒸苍术散,等同,药物组成等同
3733,43319,30452,1,NULL,苍术丸,苍术酒,等同,药物组成等同
3734,43319,43341,1,NULL,苍术丸,苍术丸,等同,药物组成等同
3735,43319,45701,1,NULL,苍术丸,灵芝丸,等同,药物组成等同
3736,43319,43335,1,NULL,苍术丸,苍术丸,等同,药物组成等同
3737,43319,43309,1,NULL,苍术丸,苍术膏,等同,药物组成等同
3738,43319,43310,1,NULL,苍术丸,苍术膏,等同,药物组成等同
3739,43319,30444,1,NULL,苍术丸,苍术散,等同,药物组成等同
3740,43319,3839,1,NULL,苍术丸,六制苍术散,等同,药物组成等同
3741,43319,15897,1,NULL,苍术丸,中金丸,等同,药物组成等同
3742,43319,8558,1,NULL,苍术丸,大苍散,等同,药物组成等同
3743,43319,51938,1,NULL,苍术丸,抵圣散,等同,药物组成等同
3744,43319,43368,1,NULL,苍术丸,苍术汤,等同,药物组成等同
3745,43319,43306,1,NULL,苍术丸,苍术膏,等同,药物组成等同
3746,43319,14201,1,NULL,苍术丸,仙术丸,等同,药物组成等同
3747,43319,16699,1,NULL,苍术丸,世传苍术散,等同,药物组成等同
3748,43319,43317,1,NULL,苍术丸,苍术散,等同,药物组成等同
3749,43324,14213,3,NULL,苍术木瓜丸,仙术木瓜丸,包含, +茯苓(19158)
3750,43324,43360,3,NULL,苍术木瓜丸,苍术汤,包含, +人参(19972)
3751,13553,13585,3,NULL,贝母汤,贝母散,包含, +阿胶(20821)
3752,13553,13583,1,NULL,贝母汤,贝母散,等同,药物组成等同
3753,13569,51226,3,NULL,加味小建中汤,茯苓饮,包含," +茯苓(19158),防风(20245)"
3754,13575,8492,1,NULL,加味大承气汤,大成汤,等同,药物组成等同
3755,13579,37824,3,NULL,贝母散,治嗽含膏丸,包含, +葶苈子(23092)
3756,13579,10271,3,NULL,贝母散,二母石膏汤,包含, +石膏(17822)
3757,13579,13694,3,NULL,贝母散,贝母煎,包含, +榧子(19210)
